product_id,product_sugar_content,product_type,store_id,store_size,store_location_city_type,store_type,product_weight,product_allocated_area,product_mrp,store_establishment_year,product_store_sales_total
FD3685,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,10.03,0.064,100.21,1998.0,1902.55
FD4695,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,13.56,0.042,121.49,2009.0,3136.35
FD8223,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.51,0.153,142.92,2009.0,3337.19
NC3720,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,8.93,0.117,178.62,2009.0,3259.2
FD6943,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.53,0.089,125.16,2009.0,3430.11
FD7157,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.5,0.022,138.26,2009.0,3238.77
FD7260,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,7.6,0.021,175.03,2009.0,2885.13
FD6975,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,14.99,0.034,188.32,1987.0,4826.06
FD7674,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.87,0.1,130.28,2009.0,2933.24
FD980,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.87,0.072,140.76,2009.0,3148.54
FD2016,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.63,0.027,136.45,2009.0,3005.81
FD299,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,15.85,0.072,175.85,1998.0,2171.18
FD3874,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart,9.99,0.162,116.09,1998.0,2218.05
FD1601,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,14.94,0.016,137.4,2009.0,3774.0
DR1659,Low Sugar,Hard Drinks,OUT002,Small,Tier 3,Food Mart,11.48,0.074,101.99,1998.0,2265.79
DR4929,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,11.18,0.018,113.14,1987.0,2426.78
NC7353,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,10.93,0.025,156.05,2009.0,3247.83
FD4529,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.27,0.019,150.47,2009.0,3211.77
FD2558,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.77,0.027,146.96,2009.0,3479.11
FD2043,reg,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,14.3,0.094,163.52,1987.0,4162.05
FD2607,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.68,0.125,111.67,2009.0,2510.79
NC155,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,12.88,0.036,158.01,1998.0,1281.39
NC4061,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,14.1,0.052,138.77,2009.0,3610.44
FD3034,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,9.77,0.125,133.15,2009.0,2518.7
FD6988,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.76,0.035,138.59,2009.0,2851.78
DR3382,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,10.92,0.012,152.98,2009.0,3184.54
DR8402,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,13.53,0.041,171.77,1987.0,4158.73
FD5598,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.13,0.073,136.15,2009.0,3112.24
FD7051,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,13.84,0.038,115.31,2009.0,3071.71
NC8337,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,14.82,0.142,158.87,1987.0,4185.56
NC8421,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.04,0.16,134.52,2009.0,3285.34
FD3841,Low Sugar,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2,10.75,0.061,133.29,2009.0,2743.23
FD2435,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.14,0.022,158.42,2009.0,3796.48
FD3292,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,8.18,0.021,118.86,1998.0,1866.43
FD1534,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.96,0.028,163.06,2009.0,3624.67
FD902,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,10.84,0.066,120.6,2009.0,2502.33
NC1542,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,10.77,0.081,139.28,2009.0,2870.0
FD221,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,14.94,0.053,177.84,1987.0,4942.52
NC3974,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.41,0.039,133.28,2009.0,3117.48
DR6457,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,14.37,0.113,181.98,1987.0,4556.3
FD707,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.15,0.189,154.86,2009.0,3273.72
FD8125,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.43,0.128,135.64,2009.0,3169.51
FD2252,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,14.71,0.023,153.67,1987.0,4055.0
FD1895,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.59,0.032,153.59,2009.0,3573.63
FD7297,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.03,0.006,143.64,2009.0,3243.86
FD5144,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,8.5,0.026,158.22,2009.0,2743.84
FD1377,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.94,0.035,147.75,2009.0,3985.22
FD6267,Low Sugar,Breads,OUT001,High,Tier 2,Supermarket Type1,16.7,0.099,131.03,1987.0,4040.92
FD3921,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.07,0.063,150.55,2009.0,3619.6
FD2880,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.88,0.123,158.39,2009.0,3738.06
FD7183,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.44,0.031,135.2,2009.0,3614.1
FD5483,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.52,0.03,123.79,2009.0,2947.21
FD5820,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.64,0.211,139.59,2009.0,3072.54
DR5325,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,10.56,0.019,139.76,2009.0,2832.45
FD1168,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,10.29,0.047,101.5,1998.0,1988.53
DR5873,Regular,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,13.44,0.036,132.58,2009.0,3335.18
FD2907,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,8.76,0.024,139.86,1987.0,2427.66
FD2117,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.77,0.112,127.22,2009.0,3073.22
FD4358,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.38,0.151,130.51,2009.0,3278.55
FD7442,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.3,0.06,170.87,2009.0,3860.72
DR8460,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,14.08,0.097,129.55,2009.0,3419.29
NC2587,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,10.61,0.065,126.3,2009.0,2566.88
FD7888,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.46,0.049,135.85,2009.0,3181.06
NC4548,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,12.49,0.006,142.64,2009.0,3326.12
FD893,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.44,0.088,121.42,2009.0,2655.65
FD6512,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,11.21,0.057,124.42,2009.0,2664.05
FD671,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,11.5,0.039,159.66,2009.0,3451.32
FD6591,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart,10.25,0.064,93.78,1998.0,1819.87
DR4750,Low Sugar,Hard Drinks,OUT002,Small,Tier 3,Food Mart,10.04,0.053,116.84,1998.0,2244.87
NC8495,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,14.32,0.103,153.19,2009.0,3955.22
FD8583,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,14.12,0.042,112.65,2009.0,3081.93
FD2173,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,10.96,0.137,122.25,2009.0,2564.53
FD7596,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,9.07,0.062,123.23,1998.0,2156.45
FD4427,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,12.47,0.174,157.88,2009.0,3633.95
FD5988,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,9.37,0.026,175.97,2009.0,3304.41
FD3068,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,14.57,0.021,158.74,1987.0,4125.19
DR6532,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,13.34,0.174,200.59,1987.0,4703.68
FD8140,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.29,0.015,147.64,2009.0,3157.74
NC6246,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,12.27,0.066,218.89,1987.0,4836.67
FD7705,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,11.76,0.124,185.36,1987.0,4034.76
FD3498,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,9.55,0.035,144.86,2009.0,2708.6
FD1847,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,12.17,0.185,186.71,1987.0,4155.55
FD2353,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart,10.76,0.038,79.01,1998.0,1634.51
FD832,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,11.6,0.028,190.11,1987.0,4096.83
FD6430,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.99,0.057,140.77,2009.0,2949.75
DR5914,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.61,0.093,131.79,2009.0,3131.08
FD8251,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,15.12,0.058,133.4,2009.0,3730.93
FD4203,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.06,0.074,160.34,2009.0,3817.18
FD1479,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,9.99,0.09,125.79,1987.0,2416.69
FD327,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart,12.14,0.142,149.87,1998.0,864.91
FD519,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.58,0.045,117.86,2009.0,3527.11
FD8484,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.47,0.013,156.41,2009.0,3603.48
FD536,Regular,Seafood,OUT004,Medium,Tier 2,Supermarket Type2,11.8,0.082,163.81,2009.0,2142.41
FD1760,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.3,0.008,157.24,2009.0,3582.28
FD458,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.66,0.174,141.0,2009.0,1640.82
FD829,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,10.47,0.062,187.02,2009.0,3778.9
FD2819,Low Sugar,Seafood,OUT002,Small,Tier 3,Food Mart,10.15,0.121,98.69,1998.0,1899.59
FD1066,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,13.01,0.026,117.67,2009.0,2933.89
FD3401,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.65,0.064,168.33,2009.0,3887.86
NC6814,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,11.52,0.043,110.57,1987.0,2451.61
NC7228,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,13.64,0.006,133.06,2009.0,3390.46
FD6012,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,14.83,0.08,176.77,1987.0,4554.39
NC6183,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.96,0.064,144.34,2009.0,3468.12
FD4299,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,14.14,0.22,139.43,2009.0,3632.97
FD2444,Low Sugar,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2,12.61,0.016,120.22,2009.0,2894.69
FD1049,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.35,0.067,139.96,2009.0,3466.9
FD3538,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.37,0.037,120.81,2009.0,2852.93
NC1899,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,14.34,0.026,162.64,1987.0,4153.3
FD3738,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,15.42,0.021,187.03,1987.0,4897.07
FD7584,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,10.94,0.129,106.17,1998.0,2231.1
FD1246,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,10.95,0.027,191.65,2009.0,3981.67
FD8612,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.47,0.026,117.64,2009.0,2584.59
FD1504,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.44,0.096,118.25,2009.0,2590.15
FD8591,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,8.2,0.114,156.97,2009.0,2650.14
DR6578,Low Sugar,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1,13.68,0.041,163.52,1987.0,4022.4
FD7968,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,11.11,0.019,112.91,1987.0,2405.72
FD1420,Regular,Breakfast,OUT002,Small,Tier 3,Food Mart,10.84,0.034,77.26,1998.0,1615.93
FD6356,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,12.06,0.058,131.64,2009.0,3004.58
NC6577,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,14.28,0.077,162.93,1987.0,4146.19
FD918,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,15.93,0.026,168.48,1987.0,4631.76
FD4030,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,8.7,0.079,136.77,1987.0,2350.18
FD8046,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,14.47,0.033,181.67,1987.0,4571.91
FD6230,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,9.85,0.121,104.63,1998.0,1951.93
NC7566,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,9.78,0.042,75.19,1998.0,1334.61
FD4094,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.81,0.016,114.58,2009.0,3051.48
FD2327,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.0,0.119,127.96,2009.0,2688.75
NC7758,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,15.01,0.032,181.13,1987.0,4682.53
FD4571,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart,8.84,0.006,89.17,1998.0,1408.07
FD5833,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.28,0.121,152.84,2009.0,3939.24
FD1716,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.27,0.061,142.68,2009.0,3502.67
FD2806,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,11.08,0.171,138.17,2009.0,2915.59
FD4857,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,17.16,0.089,151.41,1987.0,4561.96
FD3359,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,10.22,0.053,115.57,1998.0,2259.04
FD3860,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,11.14,0.038,138.81,2009.0,2942.9
FD6040,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.44,0.025,157.96,2009.0,3628.14
FD8587,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,10.92,0.051,116.75,1987.0,2442.72
FD6603,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.61,0.086,146.61,2009.0,3435.67
NC6411,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,11.36,0.12,108.46,1987.0,2371.79
FD2176,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.06,0.142,161.89,2009.0,3171.96
FD6643,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,14.23,0.076,188.09,1987.0,4648.93
FD4591,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,12.67,0.042,159.77,2009.0,3718.86
FD5275,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,10.16,0.141,169.12,2009.0,3342.77
FD6179,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,13.25,0.063,168.91,1987.0,4035.47
FD4032,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,13.9,0.035,168.12,1987.0,4166.58
FD6269,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,14.08,0.142,160.08,1987.0,4043.53
FD4206,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart,9.89,0.049,111.6,1998.0,2104.16
FD1551,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.75,0.036,166.65,2009.0,3876.76
FD2191,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,16.07,0.067,176.39,1987.0,4825.85
NC385,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,13.37,0.161,163.02,2009.0,4570.94
FD3858,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.78,0.09,112.53,2009.0,2549.0
FD5534,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.53,0.008,142.38,2009.0,2878.31
DR7186,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.92,0.088,116.99,2009.0,2899.03
FD4310,Regular,Seafood,OUT002,Small,Tier 3,Food Mart,9.72,0.065,107.11,1998.0,1973.29
NC5366,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,14.55,0.05,147.2,2009.0,3885.32
FD8382,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.69,0.079,125.99,2009.0,2804.18
FD6980,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,10.37,0.019,163.15,2009.0,3268.11
FD6176,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.44,0.135,119.38,2009.0,2839.48
FD5096,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,10.71,0.108,147.38,2009.0,3020.84
FD696,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,10.83,0.174,111.45,1987.0,2314.46
FD3387,Low Sugar,Seafood,OUT004,Medium,Tier 2,Supermarket Type2,14.16,0.055,138.84,2009.0,3627.0
FD3680,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,13.91,0.02,131.4,2009.0,3416.75
FD8183,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,14.28,0.082,134.29,2009.0,3561.14
FD4892,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,9.54,0.017,131.99,1987.0,2441.45
FD7575,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,11.29,0.096,144.37,2009.0,3091.57
FD7866,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,12.14,0.09,95.05,1998.0,2273.91
FD3314,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,12.26,0.079,103.41,1987.0,2472.82
NC7435,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.58,0.09,123.81,2009.0,2735.03
FD6790,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.85,0.095,168.44,2009.0,3709.85
NC7701,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,9.04,0.011,81.64,1998.0,1298.52
FD4045,Regular,Frozen Foods,OUT002,Small,Tier 3,Food Mart,9.21,0.064,124.82,1998.0,2220.56
FD5967,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,10.15,0.087,92.32,1998.0,1769.09
FD1396,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.36,0.04,113.38,2009.0,2925.1
FD2058,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,7.44,0.076,78.77,1998.0,877.75
NC2038,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,11.56,0.048,188.35,1987.0,4050.75
FD5391,Regular,Breads,OUT004,Medium,Tier 2,Supermarket Type2,7.34,0.058,170.06,2009.0,2723.51
FD8544,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart,7.65,0.019,126.46,1998.0,1901.23
NC4659,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.95,0.141,148.36,2009.0,3548.75
NC6399,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,15.17,0.076,121.39,2009.0,3498.48
FD8263,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,10.22,0.077,129.55,2009.0,2546.38
DR1910,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart,10.81,0.089,82.99,1998.0,1727.25
FD2931,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.1,0.041,124.94,2009.0,3102.7
FD3853,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.14,0.026,144.51,2009.0,3058.9
FD3923,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,10.51,0.062,53.83,1998.0,1062.04
FD7389,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.65,0.094,132.79,2009.0,3162.14
NC1909,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,10.83,0.073,149.99,2009.0,3102.45
FD818,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.62,0.028,104.69,2009.0,2578.65
FD2218,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.46,0.162,147.39,2009.0,3869.61
FD5493,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.48,0.014,136.32,2009.0,2968.65
FD672,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.16,0.063,129.12,2009.0,3427.3
FD8036,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,10.98,0.055,142.47,2009.0,2981.6
FD8128,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,13.94,0.073,165.92,1987.0,4130.36
FD1686,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,13.45,0.094,192.35,1987.0,4561.74
FD5865,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,13.7,0.089,152.91,2009.0,3809.67
DR4470,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,13.66,0.057,146.74,2009.0,3675.82
FD1394,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.8,0.112,142.17,2009.0,3160.19
NC2073,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,10.08,0.154,119.91,1987.0,2316.14
FD6851,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.52,0.132,177.06,2009.0,3811.71
FD5409,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,14.17,0.175,187.12,1987.0,4615.58
FD863,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,10.63,0.082,159.04,2009.0,3242.1
FD6969,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,12.64,0.12,175.83,1987.0,4038.5
NC255,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,13.73,0.009,205.17,1998.0,1179.5
FD3856,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,14.75,0.104,148.76,2009.0,3961.79
FD2904,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.31,0.086,137.47,2009.0,3179.34
NC1973,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,10.86,0.128,111.79,1987.0,2327.86
FD3774,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1,15.89,0.016,142.78,1987.0,4097.18
FD523,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,14.85,0.113,177.8,1998.0,1766.25
NC1667,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.31,0.129,105.99,2009.0,2536.09
FD1220,Regular,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.29,0.108,156.35,2009.0,3561.73
NC3322,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,13.82,0.021,162.84,1987.0,4041.33
FD2879,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.37,0.083,166.94,2009.0,3796.12
FD7766,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,12.12,0.102,134.17,2009.0,3068.75
NC3906,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.31,0.108,150.22,2009.0,3215.61
NC7323,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.58,0.022,145.46,2009.0,3630.44
FD4387,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,10.49,0.031,151.06,2009.0,3047.47
NC1374,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,12.9,0.025,76.23,1998.0,2061.04
NC3996,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,13.91,0.12,128.0,2009.0,3348.83
NC2310,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,10.97,0.082,168.37,2009.0,3509.36
FD6562,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.35,0.1,130.27,2009.0,2589.27
FD5764,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,17.36,0.085,147.81,1987.0,4531.9
FD2020,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,10.38,0.014,107.67,1998.0,2135.17
DR1725,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.46,0.11,129.89,2009.0,2833.62
DR945,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.73,0.161,122.44,2009.0,2741.19
